Time,Total,Used,Free,Other
Wed 14 Dec 2022 01:01:34 PM UTC,3899.0,2079.0,166.0,1654.0
Wed 14 Dec 2022 01:01:46 PM UTC,3899.0,2078.0,167.0,1654.0
