Time,Total,Used,Free,Other
Wed 14 Dec 2022 01:07:41 PM UTC,3899.0,2072.0,172.0,1655.0
Wed 14 Dec 2022 01:07:52 PM UTC,3899.0,2076.0,169.0,1654.0
Wed 14 Dec 2022 01:08:03 PM UTC,3899.0,2079.0,166.0,1654.0
Wed 14 Dec 2022 01:08:14 PM UTC,3899.0,2080.0,165.0,1654.0
Wed 14 Dec 2022 01:08:26 PM UTC,3899.0,2084.0,161.0,1654.0
Wed 14 Dec 2022 01:08:37 PM UTC,3899.0,2086.0,158.0,1655.0
