Time,Total,Used,Free,Other
Tue 13 Dec 2022 05:11:52 PM UTC,3899.0,2050.0,242.0,1607.0
Tue 13 Dec 2022 05:12:03 PM UTC,3899.0,2053.0,239.0,1607.0
Tue 13 Dec 2022 05:12:14 PM UTC,3899.0,2053.0,239.0,1607.0
Tue 13 Dec 2022 05:12:25 PM UTC,3899.0,2055.0,237.0,1607.0
Tue 13 Dec 2022 05:12:36 PM UTC,3899.0,2057.0,235.0,1607.0
