Time,Total,Used,Free,Other
Tue 13 Dec 2022 05:03:37 PM UTC,3899.0,2087.0,206.0,1606.0
Tue 13 Dec 2022 05:03:49 PM UTC,3899.0,2082.0,211.0,1606.0
Tue 13 Dec 2022 05:04:00 PM UTC,3899.0,2050.0,243.0,1606.0
Tue 13 Dec 2022 05:04:11 PM UTC,3899.0,2053.0,240.0,1606.0
Tue 13 Dec 2022 05:04:22 PM UTC,3899.0,2055.0,237.0,1607.0
