Time,Total,Used,Free,Other
Tue 13 Dec 2022 05:19:57 PM UTC,3899.0,2047.0,244.0,1608.0
Tue 13 Dec 2022 05:20:08 PM UTC,3899.0,2051.0,240.0,1608.0
Tue 13 Dec 2022 05:20:19 PM UTC,3899.0,2052.0,239.0,1608.0
Tue 13 Dec 2022 05:20:30 PM UTC,3899.0,2055.0,236.0,1608.0
Tue 13 Dec 2022 05:20:41 PM UTC,3899.0,2053.0,238.0,1608.0
